name|phone num|rating|primary industry|genre|url|city|zipcode|state|address|borough|country|address remark
Bann Next Door|(212) 582-4446|3.0 star rating|restaurant|Chicken WingsKorean|/biz/bann-next-door-new-york-5|Theater District, Hell's Kitchen, Midtown West|10019|NY|350 W 50th StNew York, NY 10019|Manhattan|US|
Kosher Deluxe|(212) 869-6699|3.0 star rating|restaurant|Middle EasternFast FoodKosher|/biz/kosher-deluxe-new-york|Midtown West|10036|NY|10 W 46th StNew York, NY 10036|Manhattan|US|
Cafe Metro|(212) 391-7800|3.0 star rating|restaurant|CaterersSaladSandwiches|/biz/cafe-metro-new-york-4|Theater District, Midtown West|10020|NY|1221 Ave of the AmericasNew York, NY 10020|Manhattan|US|
La Rivista Ristorante|(212) 245-1707|3.5 star rating|restaurant|Italian|/biz/la-rivista-ristorante-new-york-2|Theater District, Hell's Kitchen, Midtown West|10036|NY|313 W 46th StNew York, NY 10036|Manhattan|US|
Pad Thai|(212) 268-2752|3.0 star rating|restaurant|Thai|/biz/pad-thai-new-york-2|Chelsea, Midtown West|10001|NY|409 8th AveNew York, NY 10001|Manhattan|US|
Frame Gourmet Eatery|(212) 273-3730|2.5 star rating|restaurant|Juice Bars & SmoothiesCoffee & TeaSandwiches|/biz/frame-gourmet-eatery-new-york|Hell's Kitchen, Chelsea, Midtown West|10001|NY|424 W 33rd StNew York, NY 10001|Manhattan|US|
Lattanzi|(212) 315-0980|3.5 star rating|restaurant|Italian|/biz/lattanzi-new-york|Hell's Kitchen, Midtown West|10036|NY|361 W 46th StNew York, NY 10036|Manhattan|US|
‘wichcraft|(212) 780-0577|3.0 star rating|restaurant|Sandwiches|/biz/wichcraft-new-york-10|Midtown West|10020|NY|1 Rockefeller PlzNew York, NY 10020|Manhattan|US|
1 Vizio|(212) 586-0756|3.0 star rating|restaurant|BurgersAmerican (Traditional)|/biz/1-vizio-new-york|Midtown West|10019|NY|255 W 55th StNew York, NY 10019|Manhattan|US|
Red Lobster|(212) 730-6706|3.0 star rating|restaurant|SeafoodAmerican (Traditional)|/biz/red-lobster-new-york-2|Theater District, Midtown West|10036|NY|5 Times Square, Nyc/5New York, NY 10036|Manhattan|US|
Le Marais|(212) 869-0900|3.5 star rating|restaurant|Meat ShopsFrenchKosher|/biz/le-marais-new-york|Theater District, Midtown West|10036|NY|150 W 46th StNew York, NY 10036|Manhattan|US|
El Ranchito del Agave|(212) 904-1198|3.0 star rating|restaurant|Mexican|/biz/el-ranchito-del-agave-new-york|Hell's Kitchen, Midtown West|10018|NY|476 9th AveNew York, NY 10018|Manhattan|US|
Fresh and Co|(212) 753-7374|3.0 star rating|restaurant|DelisAmerican (New)American (Traditional)|/biz/fresh-and-co-new-york-4|Midtown West|10019|NY|45 W 57th StNew York, NY 10019|Manhattan|US|
Rumours|(212) 757-2373|3.0 star rating|restaurant|IrishBars|/biz/rumours-new-york|Hell's Kitchen, Midtown West|10019|NY|933 8th AveNew York, NY 10019|Manhattan|US|
Zoob Zib|(212) 971-8530|3.0 star rating|restaurant|Thai|/biz/zoob-zib-new-york|Hell's Kitchen, Midtown West|10018|NY|462 9th AveNew York, NY 10018|Manhattan|US|
Atomic Wings|(212) 760-9090|3.0 star rating|restaurant|American (Traditional)Chicken Wings|/biz/atomic-wings-new-york-2|Hell's Kitchen, Midtown West|10018|NY|528 9th AveNew York, NY 10018|Manhattan|US|
Olympic Pita|(212) 869-7482|3.0 star rating|restaurant|Middle EasternVegetarianKosher|/biz/olympic-pita-new-york|Midtown West|10018|NY|58 W 38th StNew York, NY 10018|Manhattan|US|
Applejack Diner|(212) 586-6075|2.5 star rating|restaurant|Diners|/biz/applejack-diner-new-york|Midtown West|10019|NY|230 W 55th StNew York, NY 10019|Manhattan|US|
Azuki Japanese Restaurant|(212) 736-5116|3.0 star rating|restaurant|Japanese|/biz/azuki-japanese-restaurant-new-york|Midtown West|10018|NY|520 8th AveNew York, NY 10018|Manhattan|US|
Playwright Celtic Pub|(212) 354-8404|3.0 star rating|restaurant|American (New)Pubs|/biz/playwright-celtic-pub-new-york|Theater District, Midtown West|10036|NY|732 8th AveNew York, NY 10036|Manhattan|US|
Japas 55|(212) 765-1210|3.0 star rating|restaurant|JapaneseKaraoke|/biz/japas-55-new-york|Midtown West|10019|NY|253 W 55th StNew York, NY 10019|Manhattan|US|
Metro Grill|(212) 279-3535|3.0 star rating|restaurant|American (New)|/biz/metro-grill-new-york|Midtown West|10001|NY|45 W 35th StNew York, NY 10001|Manhattan|US|
Chipotle Mexican Grill|(212) 757-4312|3.0 star rating|restaurant|Fast FoodMexican|/biz/chipotle-mexican-grill-new-york-12|Theater District, Hell's Kitchen, Midtown West|10019|NY|854 8th AveNew York, NY 10019|Manhattan|US|
Nino’s Tuscany Steakhouse|(212) 757-8630|3.5 star rating|restaurant|Italian|/biz/ninos-tuscany-steakhouse-new-york|Midtown West|10019|NY|117 W 58th StNew York, NY 10019|Manhattan|US|
One Thai Chef|(212) 265-9600|3.0 star rating|restaurant|ThaiHalal|/biz/one-thai-chef-new-york|Theater District, Hell's Kitchen, Midtown West|10036|NY|339 W 44th StNew York, NY 10036|Manhattan|US|
Pax Wholesome Foods|(212) 869-3535|3.0 star rating|restaurant|Sandwiches|/biz/pax-wholesome-foods-new-york-11|Theater District, Midtown West|10036|NY|225 W 42nd StNew York, NY 10036|Manhattan|US|
Planet Hollywood|(212) 333-7827|2.5 star rating|restaurant|American (Traditional)|/biz/planet-hollywood-new-york|Theater District, Midtown West|10036|NY|1540 BroadwayNew York, NY 10036|Manhattan|US|
Abigael’s Restaurant & Catering|(212) 575-1407|3.5 star rating|restaurant|American (New)Kosher|/biz/abigaels-restaurant-and-catering-new-york|Midtown West|10018|NY|1407 BroadwayNew York, NY 10018|Manhattan|US|
Nick’s Place|(212) 221-3294|3.0 star rating|restaurant|MexicanSandwichesFood|/biz/nicks-place-new-york|Midtown West|10018|NY|201 West 39th StreetNew York, NY 10018|Manhattan|US|
Oldcastle Pub & Restaurant|(212) 471-4860|3.0 star rating|restaurant|PubsIrish PubAmerican (New)|/biz/oldcastle-pub-and-restaurant-new-york-2|Theater District, Midtown West|10019|NY|160 W 54th StNew York, NY 10019|Manhattan|US|
Prime Grill|(212) 692-9292|3.5 star rating|restaurant|Steakhouses|/biz/prime-grill-new-york-2|Midtown West|10019|NY|25 W 56th StNew York, NY 10019|Manhattan|US|
Thai Palate|(212) 279-9899|3.0 star rating|restaurant|Thai|/biz/thai-palate-new-york|Hell's Kitchen, Midtown West|10018|NY|534 9th AveNew York, NY 10018|Manhattan|US|
Route 66 Cafe|(212) 977-7600|3.0 star rating|restaurant|Diners|/biz/route-66-cafe-new-york-2|Hell's Kitchen, Midtown West|10019|NY|858 9th AveNew York, NY 10019|Manhattan|US|
Trattoria Bianca|(212) 268-8460|3.5 star rating|restaurant|Italian|/biz/trattoria-bianca-new-york-3|Hell's Kitchen, Midtown West|10001|NY|481 8th AveNew York, NY 10001|Manhattan|US|
Brazil Grill|(212) 307-9449|2.5 star rating|restaurant|Steakhouses|/biz/brazil-grill-new-york-2|Theater District, Hell's Kitchen, Midtown West|10036|NY|787 8th AveNew York, NY 10036|Manhattan|US|
Europan Cafe|(212) 730-4442|3.0 star rating|restaurant|BakeriesSandwiches|/biz/europan-cafe-new-york|Theater District, Hell's Kitchen, Midtown West|10036|NY|672 8th AveNew York, NY 10036|Manhattan|US|
Chips & Salsa Restaurant|(212) 827-0080|3.0 star rating|restaurant|MexicanColombian|/biz/chips-and-salsa-restaurant-new-york|Midtown West|10036|NY|43 W 46th StNew York, NY 10036|Manhattan|US|
Playwright Irish Pub|(212) 268-8868|3.5 star rating|restaurant|IrishSports BarsIrish Pub|/biz/playwright-irish-pub-new-york|Midtown West|10001|NY|27 W 35th StNew York, NY 10001|Manhattan|US|
The Kunjip|(212) 216-9487|3.0 star rating|restaurant|Korean|/biz/the-kunjip-new-york-2|Koreatown, Midtown West|10001|NY|32 W 32nd StNew York, NY 10001|Manhattan|US|
Europa Cafe|(212) 977-4030|3.0 star rating|restaurant|SandwichesCaterersDesserts|/biz/europa-cafe-new-york-8|Midtown West|10019|NY|205 W 57th StNew York, NY 10019|Manhattan|US|
Cafe Manhattan|(212) 921-1515|3.0 star rating|restaurant|Delis|/biz/cafe-manhattan-new-york|Midtown West|10036|NY|35 W 45th StNew York, NY 10036|Manhattan|US|
The Bread Factory Cafe|(212) 586-2221|3.0 star rating|restaurant|BakeriesDelis|/biz/the-bread-factory-cafe-new-york-2|Hell's Kitchen, Midtown West|10019|NY|935 8th AveNew York, NY 10019|Manhattan|US|
Wondee Siam II|(917) 286-1726|3.5 star rating|restaurant|Thai|/biz/wondee-siam-ii-new-york|Theater District, Hell's Kitchen, Midtown West|10019|NY|813 9th AveNew York, NY 10019|Manhattan|US|
Johnny Utah’s|(212) 265-8824|2.5 star rating|restaurant|SouthernTex-Mex|/biz/johnny-utahs-new-york|Midtown West|10019|NY|25 W 51st StNew York, NY 10019|Manhattan|US|
Barbetta|(212) 246-9171|3.5 star rating|restaurant|ItalianAmerican (New)|/biz/barbetta-new-york|Theater District, Hell's Kitchen, Midtown West|10036|NY|321 W 46th StNew York, NY 10036|Manhattan|US|
Chipotle Mexican Grill|(646) 998-2329|3.5 star rating|restaurant|MexicanFast Food|/biz/chipotle-mexican-grill-new-york-14|Midtown West|10019|NY|1379 6th AveNew York, NY 10019|Manhattan|US|
Serafina at The Time Hotel|(212) 247-1000|3.0 star rating|restaurant|Italian|/biz/serafina-at-the-time-hotel-new-york|Theater District, Midtown West|10019|NY|224 W 49th StNew York, NY 10019|Manhattan|US|
44 SW Ristorante & Bar|(212) 315-4582|3.5 star rating|restaurant|ItalianSeafoodPizza|/biz/44-sw-ristorante-and-bar-new-york|Hell's Kitchen, Midtown West|10036|NY|621 9th AveNew York, NY 10036|Manhattan|US|
John’s Shanghai|(212) 391-0888|3.0 star rating|restaurant|Chinese|/biz/johns-shanghai-new-york|Theater District, Midtown West|10036|NY|144 W 46th StNew York, NY 10036|Manhattan|US|
Cafe Nunez|(212) 564-7444|3.0 star rating|restaurant|SpanishHookah Bars|/biz/cafe-nunez-new-york|Midtown West|10001|NY|240 W 35th StNew York, NY 10001|Manhattan|US|
Vive La Crepe|(855) 273-7369|4.0 star rating|restaurant|DessertsCreperiesBreakfast & Brunch|/biz/vive-la-crepe-new-york-4|Midtown West|10019|NY|1 W 59th StNew York, NY 10019|Manhattan|US|
Harrington’s Bar & Grill|(212) 736-3636|2.5 star rating|restaurant|American (Traditional)|/biz/harringtons-bar-and-grill-new-york|Midtown West|10001|NY|370 7th AveNew York, NY 10001|Manhattan|US|
Stitch Bar & Lounge|(212) 852-4826|3.0 star rating|restaurant|American (Traditional)Lounges|/biz/stitch-bar-and-lounge-new-york-3|Midtown West|10018|NY|247 W 37th StNew York, NY 10018|Manhattan|US|
Uncle Mario’s Brick Oven Pizza|(212) 459-1234|3.0 star rating|restaurant|Pizza|/biz/uncle-marios-brick-oven-pizza-new-york|Theater District, Hell's Kitchen, Midtown West|10019|NY|739 9th AveNew York, NY 10019|Manhattan|US|
Limon Jungle|(212) 586-6032|3.0 star rating|restaurant|Mexican|/biz/limon-jungle-new-york|Theater District, Hell's Kitchen, Midtown West|10019|NY|803 9th AveNew York, NY 10019|Manhattan|US|
Green Cafe|(212) 333-4242|3.0 star rating|restaurant|VegetarianAmerican (Traditional)Pizza|/biz/green-cafe-new-york-3|Midtown West|10019|NY|115 W 57th StNew York, NY 10019|Manhattan|US|
Sushi Ichimasa|(212) 315-4800|3.0 star rating|restaurant|Japanese|/biz/sushi-ichimasa-new-york|Theater District, Hell's Kitchen, Midtown West|10019|NY|302 W 50th StNew York, NY 10019|Manhattan|US|
Sushi & Deli Box|(212) 840-6633|3.5 star rating|restaurant|Sushi Bars|/biz/sushi-and-deli-box-new-york|Midtown West|10018|NY|68 W 39th StNew York, NY 10018|Manhattan|US|
Chevys Fresh Mex|(212) 302-4010|3.0 star rating|restaurant|MexicanBarsTex-Mex|/biz/chevys-fresh-mex-new-york-3|Theater District, Midtown West|10036|NY|259 West 42nd StNew York, NY 10036|Manhattan|US|
WA Bar + Kitchen|(212) 967-2228|3.5 star rating|restaurant|LoungesSports BarsKorean|/biz/wa-bar-kitchen-new-york|Koreatown, Midtown West|10001|NY|28 W 32nd StNew York, NY 10001|Manhattan|US|
Pergola Des Artistes|(212) 302-7500|3.5 star rating|restaurant|French|/biz/pergola-des-artistes-new-york|Theater District, Midtown West|10036|NY|252 W 46th StNew York, NY 10036|Manhattan|US|
Shanghai Mong|(212) 629-6450|3.0 star rating|restaurant|KoreanChineseAsian Fusion|/biz/shanghai-mong-new-york|Koreatown, Midtown West|10001|NY|30 W 32nd StNew York, NY 10001|Manhattan|US|
D.J. Reynolds|(212) 245-2912|3.0 star rating|restaurant|IrishPubs|/biz/d-j-reynolds-new-york-3|Hell's Kitchen, Midtown West|10019|NY|351 W 57th StNew York, NY 10019|Manhattan|US|
Pig N Whistle|(212) 239-4820|3.0 star rating|restaurant|PubsAmerican (New)|/biz/pig-n-whistle-new-york-6|Midtown West|10018|NY|202 W 36th StNew York, NY 10018|Manhattan|US|
B.B. King Blues Club And Grill|(212) 997-4144|3.0 star rating|restaurant|American (Traditional)Jazz & BluesVenues & Event Spaces|/biz/b-b-king-blues-club-and-grill-new-york-3|Theater District, Midtown West|10036|NY|237 W 42nd StNew York, NY 10036|Manhattan|US|
Pig ‘N’ Whistle|(212) 819-0095|2.5 star rating|restaurant|PubsAmerican (Traditional)|/biz/pig-n-whistle-new-york-7|Midtown West|10036|NY|58 W 48th StNew York, NY 10036|Manhattan|US|
Via Italia Restaurant|(212) 398-6866|3.0 star rating|restaurant|Italian|/biz/via-italia-restaurant-new-york|Midtown West|10036|NY|45 W 46th StNew York, NY 10036|Manhattan|US|
Dalton’s Bar & Grill|(212) 245-5511|3.5 star rating|restaurant|American (New)KaraokeSports Bars|/biz/daltons-bar-and-grill-new-york|Hell's Kitchen, Midtown West|10036|NY|611 9th AveNew York, NY 10036|Manhattan|US|
El Azteca|(212) 307-0616|3.0 star rating|restaurant|Mexican|/biz/el-azteca-new-york|Theater District, Hell's Kitchen, Midtown West|10019|NY|783 9th AveNew York, NY 10019|Manhattan|US|
Buffalo Wild Wings|(212) 265-9453|3.5 star rating|restaurant|Sports BarsAmerican (Traditional)Chicken Wings|/biz/buffalo-wild-wings-new-york|Theater District, Midtown West|10036|NY|253 W 47th StNew York, NY 10036|Manhattan|US|
Cassidy’s|(212) 397-0814|3.0 star rating|restaurant|RestaurantsPubs|/biz/cassidys-new-york|Midtown West|10019|NY|65 W 55th StNew York, NY 10019|Manhattan|US|
Matt’s Grill|(212) 307-5109|3.0 star rating|restaurant|Breakfast & BrunchAmerican (Traditional)Gastropubs|/biz/matts-grill-new-york|Hell's Kitchen, Midtown West|10019|NY|932 8th AveNew York, NY 10019|Manhattan|US|
Patron Mexican Grill|(212) 957-9050|3.0 star rating|restaurant|Mexican|/biz/patron-mexican-grill-new-york|Theater District, Hell's Kitchen, Midtown West|10036|NY|608 9th AveNew York, NY 10036|Manhattan|US|
Joe G Pizza & Restaurant|(212) 765-3160|4.0 star rating|restaurant|PizzaItalian|/biz/joe-g-pizza-and-restaurant-new-york|Hell's Kitchen, Midtown West|10019|NY|244 W 56th StNew York, NY 10019|Manhattan|US|
Angus’ Cafe Bistro|(212) 221-9222|3.0 star rating|restaurant|American (New)|/biz/angus-cafe-bistro-new-york-2|Theater District, Midtown West|10036|NY|258 W 44th StNew York, NY 10036|Manhattan|US|
Da Tommaso Ristorante|(212) 265-1890|3.5 star rating|restaurant|Italian|/biz/da-tommaso-ristorante-new-york|Theater District, Hell's Kitchen, Midtown West|10019|NY|903 8th AveNew York, NY 10019|Manhattan|US|
Sake Bar Kirakuya|(212) 695-7272|3.5 star rating|restaurant|JapaneseAsian FusionBars|/biz/sake-bar-kirakuya-new-york|Koreatown, Midtown West|10001|NY|2 W 32nd StNew York, NY 10001|Manhattan|US|
Brasserie 1605|(212) 315-6000|3.0 star rating|restaurant|Brasseries|/biz/brasserie-1605-new-york|Theater District, Midtown West|10019|NY|1605 BroadwayNew York, NY 10019|Manhattan|US|
Blake & Todd Restaurant & Caterers|(212) 869-1929|3.5 star rating|restaurant|Delis|/biz/blake-and-todd-restaurant-and-caterers-new-york|Midtown West|10036|NY|7 W 47th StNew York, NY 10036|Manhattan|US|
Trattoria Casa Di Isacco|(212) 594-5408|3.5 star rating|restaurant|Italian|/biz/trattoria-casa-di-isacco-new-york|Theater District, Hell's Kitchen, Midtown West|10018|NY|536 9th AveNew York, NY 10018|Manhattan|US|
Don Giovanni Ristorante|(212) 581-4939|3.5 star rating|restaurant|ItalianPizza|/biz/don-giovanni-ristorante-new-york|Theater District, Hell's Kitchen, Midtown West|10036|NY|358 W 44th StNew York, NY 10036|Manhattan|US|
Caffebene|(212) 586-2010|3.0 star rating|restaurant|Coffee & TeaGelatoCafes|/biz/caffebene-new-york-11|Theater District, Midtown West|10019|NY|1611 BroadwayNew York, NY 10019|Manhattan|US|
Cafe 31 Sports Bar & Grill|(212) 695-5966|3.5 star rating|restaurant|PizzaSports BarsGreek|/biz/cafe-31-sports-bar-and-grill-new-york|Midtown West|10001|NY|220 W 31st StNew York, NY 10001|Manhattan|US|
Kare Thai|(212) 765-7800|3.5 star rating|restaurant|Thai|/biz/kare-thai-new-york|Hell's Kitchen, Midtown West|10019|NY|752 10th AveNew York, NY 10019|Manhattan|US|
FreeFoods NYC|(212) 302-7195|3.0 star rating|restaurant|Juice Bars & SmoothiesVeganGluten-Free|/biz/freefoods-nyc-new-york|Midtown West|10036|NY|18 W 45th StNew York, NY 10036|Manhattan|US|
Theatre Row Diner|(212) 426-6000|3.0 star rating|restaurant|Diners|/biz/theatre-row-diner-new-york|Hell's Kitchen, Midtown West|10036|NY|424 W 42nd StNew York, NY 10036|Manhattan|US|
Lazzara’s Pizza Cafe|(212) 944-7792|3.5 star rating|restaurant|PizzaSandwiches|/biz/lazzaras-pizza-cafe-new-york|Midtown West|10018|NY|221 W 38th StNew York, NY 10018|Manhattan|US|
Renaissance Diner|(212) 246-9873|3.0 star rating|restaurant|Diners|/biz/renaissance-diner-new-york|Theater District, Hell's Kitchen, Midtown West|10019|NY|776 9th AveNew York, NY 10019|Manhattan|US|
Ruby Tuesday|(212) 382-3898|3.0 star rating|restaurant|American (Traditional)|/biz/ruby-tuesday-new-york|Theater District, Midtown West|10036|NY|585 7th AveNew York, NY 10036|Manhattan|US|
Manganaro’s Hero-Boy|(212) 947-7325|3.0 star rating|restaurant|SandwichesItalian|/biz/manganaros-hero-boy-new-york|Hell's Kitchen, Midtown West|10018|NY|494 9th AveNew York, NY 10018|Manhattan|US|
Circle West Diner and Cafe|(212) 397-3131|3.0 star rating|restaurant|DinersCoffee & TeaAmerican (Traditional)|/biz/circle-west-diner-and-cafe-new-york|Hell's Kitchen, Midtown West|10019|NY|313 W 57th StNew York, NY 10019|Manhattan|US|
Mr Biggs Bar & Grill|(212) 246-2030|3.0 star rating|restaurant|BarsAmerican (Traditional)|/biz/mr-biggs-bar-and-grill-new-york|Hell's Kitchen, Midtown West|10036|NY|596 10th AveNew York, NY 10036|Manhattan|US|
Benares|(212) 397-0707|3.5 star rating|restaurant|Indian|/biz/benares-new-york|Midtown West|10019|NY|240 W 56th StNew York, NY 10019|Manhattan|US|
Connolly’s Pub & Restaurant|(212) 597-5126|3.0 star rating|restaurant|PubsBurgersAmerican (Traditional)|/biz/connollys-pub-and-restaurant-new-york|Theater District, Midtown West|10036|NY|121 W 45th StNew York, NY 10036|Manhattan|US|
Kang Suh Restaurant|(212) 564-6845|3.5 star rating|restaurant|Korean|/biz/kang-suh-restaurant-new-york|Koreatown, Midtown West|10001|NY|1250 BroadwayNew York, NY 10001|Manhattan|US|
Gaby|(212) 782-3040|3.5 star rating|restaurant|FrenchModern EuropeanBars|/biz/gaby-new-york-2|Midtown West|10036|NY|44 W 45th StNew York, NY 10036|Manhattan|US|
Brasserie Athenee|(212) 399-1100|2.5 star rating|restaurant|French|/biz/brasserie-athenee-new-york|Theater District, Hell's Kitchen, Midtown West|10036|NY|300 W 46th StNew York, NY 10036|Manhattan|US|
Saigon 48|(212) 247-8669|3.0 star rating|restaurant|Vietnamese|/biz/saigon-48-new-york|Theater District, Midtown West|10036|NY|234 W 48th StNew York, NY 10036|Manhattan|US|
Atoyama Sushi|(212) 967-9541|3.0 star rating|restaurant|Sushi BarsJapanese|/biz/atoyama-sushi-new-york-2|Midtown West|10018|NY|11 W 36th StNew York, NY 10018|Manhattan|US|
Terrace 5||3.0 star rating|restaurant|American (New)|/biz/terrace-5-new-york|Midtown West|10019|NY|11 W 53rd St, Fifth FlNew York, NY 10019|Manhattan|US|
International Gourmet Kitchen|(212) 216-9421|3.0 star rating|restaurant|American (New)Asian Fusion|/biz/international-gourmet-kitchen-new-york|Hell's Kitchen, Midtown West|10018|NY|505 8th AveNew York, NY 10018|Manhattan|US|
PJ Carneys|(212) 664-0056|3.0 star rating|restaurant|PubsSoupAmerican (Traditional)|/biz/pj-carneys-new-york|Midtown West|10019|NY|906 7th AveNew York, NY 10019|Manhattan|US|
Pasta Lovers|(212) 819-1155|3.0 star rating|restaurant|Italian|/biz/pasta-lovers-new-york-3|Theater District, Midtown West|10019|NY|142 W 49th StNew York, NY 10019|Manhattan|US|
